2023-04-17 23-32-24 top info:
Tasks: 750 total,   4 running, 744 sleeping,   0 stopped,   2 zombie
  Mem:  7703324K total,  7035380K used,   667944K free,   5562368 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2652972K cached
800%cpu 157%user   3%nice 267%sys 373%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
    61 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_3]
    60 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_2]
    59 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_1]
    58 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [irq/501-event_0]
    57 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    56 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    55 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_timeout_ha]
    54 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [cmdq_buf_dump]
    52 root         RT   0    0    0    0 D  0.0   0.0   0:00.00 [amms_task]
    51 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [SSPM_WQ]
    48 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [netns]
    47 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/7:0H]
    45 root         20   0    0    0    0 S  0.0   0.0   0:00.13 [ksoftirqd/7]
    44 root         RT   0    0    0    0 S  0.0   0.0   0:00.11 [migration/7]
    43 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/7]
    42 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/6:0H]
    40 root         20   0    0    0    0 S  0.0   0.0   0:00.08 [ksoftirqd/6]
    39 root         RT   0    0    0    0 S  0.0   0.0   0:00.15 [migration/6]
    38 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/6]
    37 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:0H]
    35 root         20   0    0    0    0 S  0.0   0.0   0:00.56 [ksoftirqd/5]
    34 root         RT   0    0    0    0 S  0.0   0.0   0:00.36 [migration/5]
    33 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/5]
    32 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:0H]
    30 root         20   0    0    0    0 S  0.0   0.0   0:00.72 [ksoftirqd/4]
    29 root         RT   0    0    0    0 S  0.0   0.0   0:00.57 [migration/4]
    28 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/4]
    27 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/3:0H]
    25 root         20   0    0    0    0 S  0.0   0.0   0:01.43 [ksoftirqd/3]
    24 root         RT   0    0    0    0 S  0.0   0.0   0:01.52 [migration/3]
    23 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/3]
    22 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/2:0H]
    20 root         20   0    0    0    0 S  0.0   0.0   0:01.49 [ksoftirqd/2]
    18 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/2]
    17 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:0H]
    15 root         20   0    0    0    0 S  0.0   0.0   0:01.39 [ksoftirqd/1]
    14 root         RT   0    0    0    0 S  0.0   0.0   0:02.09 [migration/1]
    13 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/1]
    12 root         20   0    0    0    0 S  0.0   0.0   0:00.00 [cpuhp/0]
    10 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [rcu_bh]
     9 root         20   0    0    0    0 I  0.0   0.0   0:02.59 [rcu_sched]
     8 root         20   0    0    0    0 I  0.0   0.0   0:21.17 [rcu_preempt]
     7 root         20   0    0    0    0 S  0.0   0.0   0:01.50 [ksoftirqd/0]
     6 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [mm_percpu_wq]
     4 root          0 -20    0    0    0 I  0.0   0.0   0:01.97 [kworker/0:0H]
     2 root         20   0    0    0    0 S  0.0   0.0   0:01.63 [kthreadd]
     1 root         20   0 2.1G 7.5M 5.4M S  0.0   0.1   0:04.53 init second_stage


2023-04-17 23-35-24 top info:
Tasks: 761 total,   1 running, 754 sleeping,   0 stopped,   6 zombie
  Mem:  7703324K total,  7341392K used,   361932K free,   5750784 buffers
 Swap:  4194304K total,         0 used,  4194304K free,  2656796K cached
800%cpu 136%user   0%nice 194%sys 470%idle   0%iow   0%irq   0%sirq   0%host
   PID USER         PR  NI VIRT  RES  SHR S[%CPU] %MEM     TIME+ ARGS
 12110 u0_a382      10 -10 7.7G 451M 272M S 66.6   5.9   2:18.41 com.yiyitech.powerex
  9206 shell        20   0 2.2G 6.0M 5.2M S 39.3   0.0   0:40.07 adbd --root_seclabel=u:r:su:s0
  1355 system       18  -2  12G 432M 323M S 39.3   5.7  18:53.36 system_server
 14913 shell        20   0 2.0G 4.8M 3.7M R 24.2   0.0   0:00.10 top -b -n 1 -d 30
 25110 root         20   0    0    0    0 I  6.0   0.0   0:10.08 [kworker/u16:9]
   511 system       20   0 2.0G 6.2M 4.9M S  6.0   0.0   0:35.82 servicemanager
 12489 root         20   0    0    0    0 I  3.0   0.0   0:00.40 [kworker/u16:0]
  2010 u0_a62       20   0 7.4G 307M 239M S  3.0   4.0   4:36.45 com.android.systemui
   636 system       -3 -10 2.3G  13M  12M S  3.0   0.1   4:07.94 android.hardware.graphics.composer@2.2-service
   372 root         20   0    0    0    0 D  3.0   0.0   0:29.32 [ipi_cpu_dvfs_rt]
   313 root         RT   0    0    0    0 S  3.0   0.0   0:31.40 [irq/46-5-0034]
   143 root         20   0    0    0    0 S  3.0   0.0   0:46.87 [kswapd0]
    67 root         20   0    0    0    0 S  3.0   0.0   0:00.53 [kcompactd0]
    40 root         20   0    0    0    0 S  3.0   0.0   0:00.08 [ksoftirqd/6]
 14888 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.03 [work_thread]
 14859 root         20   0    0    0    0 I  0.0   0.0   0:00.05 [kworker/1:4]
 14785 root         20   0    0    0    0 I  0.0   0.0   0:00.25 [kworker/3:2]
 14668 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/5:3]
 14549 root         20   0    0    0    0 I  0.0   0.0   0:00.39 [kworker/2:2]
 14524 root         20   0    0    0    0 I  0.0   0.0   0:00.14 [kworker/5:0]
 14476 u0_a144      20   0 5.2G 122M 103M S  0.0   1.6   0:00.60 com.vivo.musicwidgetmix
 14432 root         20   0    0    0    0 I  0.0   0.0   0:00.81 [kworker/2:0]
 14283 root         20   0    0    0    0 I  0.0   0.0   0:00.08 [kworker/1:2]
 14128 shell        20   0 2.0G 3.6M 2.9M S  0.0   0.0   0:00.43 logcat -v threadtime -b all
 14096 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.05 [ZIDThreadPoolEx]
 14044 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 14014 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.04 [work_thread]
 14008 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.01 [work_thread]
 13955 u0_a382      20   0 6.2G 140M 110M S  0.0   1.8   0:02.00 com.yiyitech.powerex:channel
 13909 shell        20   0 4.2G 109M  82M S  0.0   1.4   0:01.09 com.android.commands.monkey
 13814 root         20   0    0    0    0 I  0.0   0.0   0:00.95 [kworker/0:1]
 13700 root         20   0    0    0    0 I  0.0   0.0   0:00.26 [kworker/4:2]
 13611 root         20   0    0    0    0 I  0.0   0.0   0:00.69 [kworker/1:1]
 13552 root         20   0    0    0    0 I  0.0   0.0   0:01.21 [kworker/u16:1]
 13436 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/6:0]
 13412 u0_a378      20   0 5.3G 110M  84M D  0.0   1.4   0:02.05 com.geega.livan.livan
 13384 u0_a127      20   0 5.0G  86M  71M S  0.0   1.1   0:00.20 com.vivo.vivo3rdalgoservice
 13370 root          0 -20    0    0    0 I  0.0   0.0   0:07.77 [kworker/u17:0]
 13342 u0_a140      20   0 5.8G 105M  87M S  0.0   1.3   0:00.48 com.android.camera
 12979 root         20   0    0    0    0 I  0.0   0.0   0:00.26 [kworker/5:1]
 12557 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/1:3]
 12500 root         20   0    0    0    0 I  0.0   0.0   0:01.03 [kworker/3:1]
 12452 root         20   0    0    0    0 I  0.0   0.0   0:01.40 [kworker/1:0]
 12425 root          0 -20    0    0    0 I  0.0   0.0   0:14.12 [kworker/u17:3]
 12424 root          0 -20    0    0    0 I  0.0   0.0   0:14.26 [kworker/u17:1]
 12357 root         20   0    0    0    0 I  0.0   0.0   0:00.00 [kworker/4:1]
 12356 root         20   0    0    0    0 I  0.0   0.0   0:02.25 [kworker/4:0]
 12328 root         20   0    0    0    0 I  0.0   0.0   0:00.53 [kworker/2:1]
 12274 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.07 [work_thread]
 12238 u0_a382      20   0    0    0    0 Z  0.0   0.0   0:00.05 [ZIDThreadPoolEx]
 12168 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 11985 root         20   0    0    0    0 I  0.0   0.0   0:00.37 [kworker/3:0]
 11937 root         20   0    0    0    0 I  0.0   0.0   0:00.03 [kworker/7:1]
 11912 root         20   0    0    0    0 I  0.0   0.0   0:00.01 [kworker/6:2]
 11661 root         20   0    0    0    0 I  0.0   0.0   0:00.94 [kworker/0:3]
 10500 system       20   0 5.0G  82M  69M S  0.0   1.0   0:00.18 com.iqoo.powersaving
  9513 u0_a172      20   0 5.0G  78M  64M S  0.0   1.0   0:00.39 com.google.android.configupdater
  9212 root         20   0    0    0    0 I  0.0   0.0   0:04.59 [kworker/u16:7]
  9150 u0_a174      20   0 5.1G  87M  73M S  0.0   1.1   0:00.16 com.google.process.gapps
  9079 root         20   0    0    0    0 I  0.0   0.0   0:04.51 [kworker/4:4]
  8436 system       20   0 5.1G  86M  71M S  0.0   1.1   0:00.13 com.vivo.car.networking:vivopermisson
  8380 system       20   0 5.5G 108M  90M S  0.0   1.4   0:01.15 com.vivo.car.networking
  8365 root         20   0    0    0    0 I  0.0   0.0   0:00.02 [kworker/7:0]
  8347 root         20   0    0    0    0 I  0.0   0.0   0:00.47 [kworker/5:2]
  8295 root         20   0    0    0    0 I  0.0   0.0   0:00.47 [kworker/2:3]
  7167 u0_a160      20   0 5.6G 122M 103M S  0.0   1.6   0:01.48 com.bbk.appstore
  5836 u0_a103      20   0 5.3G 105M  88M S  0.0   1.3   0:02.17 com.iqoo.secure
  5568 u0_a52       20   0 5.1G  88M  72M S  0.0   1.1   0:00.37 com.android.packageinstaller
  5324 root         20   0    0    0    0 I  0.0   0.0   0:03.89 [kworker/3:3]
  5212 u0_a94       20   0 5.0G  98M  84M S  0.0   1.3   0:02.18 com.vivo.cipherchain
  4837 root         20   0 2.0G 3.6M 2.8M S  0.0   0.0   0:00.38 iptables-restore --noflush -w -v
  4719 root         20   0 2.0G 3.7M 2.9M S  0.0   0.0   0:00.28 ip6tables-restore --noflush -w -v
  4366 u0_a214      20   0 5.7G 117M 100M S  0.0   1.5   0:04.51 com.vivo.game
  4324 u0_a99       20   0 5.2G  85M  73M S  0.0   1.1   0:00.83 com.vivo.aiservice:ir
  4294 system       20   0 5.1G  86M  74M S  0.0   1.1   0:00.25 com.vivo.gamecube
  4239 shell        20   0 5.0G  78M  66M S  0.0   1.0   0:00.21 com.android.shell
  4173 u0_a92       20   0 5.0G  81M  69M S  0.0   1.0   0:00.21 com.vivo.deformer
  4010 u0_a59       20   0 5.0G  80M  68M S  0.0   1.0   0:00.19 com.android.externalstorage
  3830 u0_a79       20   0 5.0G  89M  74M S  0.0   1.1   0:00.45 com.android.documentsui
  3811 root          0 -20    0    0    0 I  0.0   0.0   0:20.51 [kworker/u17:5]
  2440 u0_a65       20   0 5.2G 101M  85M S  0.0   1.3   0:00.96 android.process.media
  2318 u0_a196      20   0 5.0G  67M  57M S  0.0   0.8   0:00.11 com.vivo.timerwidget
  2223 u0_a154      20   0 5.1G  85M  74M S  0.0   1.1   0:00.22 com.vivo.widget.gallery
  2144 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  1942 u0_a158      20   0 6.2G 152M 134M S  0.0   2.0   0:02.55 com.vivo.hiboard
  1908 u0_a126      20   0 5.5G 121M 103M S  0.0   1.6   0:05.51 com.vivo.globalsearch
  1760 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
   747 u0_a129      20   0 5.2G 108M  92M S  0.0   1.4   0:00.71 com.bbk.theme
   615 u0_a90       20   0 5.0G  78M  66M S  0.0   1.0   0:00.34 com.vivo.xspace
 32723 u0_a159      20   0 7.7G 285M 227M S  0.0   3.7   0:43.01 com.bbk.launcher2
 32696 system       20   0 6.3G 124M 108M S  0.0   1.6   0:06.05 com.vivo.assistant
 32146 u0_a71       20   0  37G 9.4M 9.4M S  0.0   0.1   0:00.28 libweexjsb.so 316 317 1 /data/user/0/com.vivo.browser/app_crash/crash_dump.log
 31840 u0_a204      20   0 5.2G  93M  81M S  0.0   1.2   0:00.58 com.vivo.puresearch
 31112 u0_a242       0 -20 7.3G 168M 152M S  0.0   2.2   0:13.57 com.eg.android.AlipayGphone
 31061 u0_a242      20   0 6.5G 141M 125M S  0.0   1.8   0:14.90 com.eg.android.AlipayGphone:push
 31029 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 30766 u0_a162      20   0 5.1G  97M  82M S  0.0   1.2   0:00.81 com.bbk.cloud
 30692 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 30631 u0_a154      20   0 5.5G 117M 102M S  0.0   1.5   0:03.87 com.vivo.gallery
 30484 u0_a174      20   0 5.5G 152M 129M S  0.0   2.0   0:01.57 com.google.android.gms.unstable
 30115 root         RT   0    0    0    0 S  0.0   0.0   0:00.00 [sugov:7]
 29380 root         20   0    0    0    0 I  0.0   0.0   0:07.26 [kworker/0:0]
 26607 system       20   0 5.2G  84M  78M S  0.0   1.1   0:00.44 com.android.bbklog
 21556 system       20   0 5.4G 111M  98M S  0.0   1.4   0:02.41 com.vivo.aiengine:persona
 20983 u0_a174      20   0 5.2G 107M 100M S  0.0   1.4   0:00.82 com.google.android.gms.ui
 20896 system       20   0 5.1G  77M  69M S  0.0   1.0   0:00.24 com.android.keychain
 19738 root         20   0    0    0    0 I  0.0   0.0   0:09.87 [kworker/u16:6]
 19663 u0_a264      20   0 6.0G 131M 118M S  0.0   1.7   0:04.90 com.xunmeng.pinduoduo:lifecycle
 18987 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 17104 root          0 -20    0    0    0 I  0.0   0.0   0:00.89 [kworker/1:2H]
 16352 root         20   0    0    0    0 I  0.0   0.0   0:10.95 [kworker/u16:4]
 16340 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [fs_suspend_syss]
 15390 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 15358 u0_a106      20   0 5.4G 130M 124M S  0.0   1.7   0:04.23 com.vivo.secime.service
 15291 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
 13443 u0_a148      20   0 5.3G  84M  75M S  0.0   1.1   0:00.53 com.vivo.familycare.local
 10082 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  9985 u0_i9001     20   0  10G 110M 100M S  0.0   1.4   0:03.05 com.vivo.browser:vivo_sandboxed_process0:org.chromium.content.app.VivoSandboxedProcessService0:0
  9930 u0_a177      20   0 1.4G  75M  66M S  0.0   0.9   0:00.55 com.google.android.webview:webview_service
  8879 system       20   0 2.0G 3.2M 2.5M S  0.0   0.0   0:00.08 wifi_dump
  8875 system       20   0 2.0G 3.3M 2.6M S  0.0   0.0   0:00.08 bt_dump
  8771 u0_a264      20   0 6.3G 143M 114M S  0.0   1.9   1:00.50 com.xunmeng.pinduoduo:titan
  8753 u0_a365      20   0 7.1G 154M 118M S  0.0   2.0   0:33.46 com.tencent.mm
  8699 u0_a365      20   0 7.3G 132M 112M S  0.0   1.7   0:39.08 com.tencent.mm:push
  8441 system       20   0 5.1G  79M  73M S  0.0   1.0   0:00.76 com.vivo.contentcatcher
  8298 system       20   0 5.1G  91M  81M S  0.0   1.2   0:04.45 com.vivo.contentcatcher:persist
  8118 system       20   0 5.0G  75M  71M S  0.0   0.9   0:00.19 com.vivo.audiofx
  7630 u0_a173      20   0 5.9G 136M 107M S  0.0   1.8   0:10.65 com.android.vending
  7565 u0_a67       20   0 5.5G 151M 137M S  0.0   2.0   0:22.87 com.android.permissioncontroller
  7269 system       20   0 5.0G  72M  67M S  0.0   0.9   0:00.16 com.iqoo.powersaving:daemon
  7218 bluetooth    20   0 5.5G 100M  88M S  0.0   1.3   0:03.14 com.android.vivo.tws.vivotws
  7139 system       20   0 5.2G  85M  78M S  0.0   1.1   0:00.29 com.vivo.voicewakeup
  6649 u0_a88       20   0 5.4G  97M  86M S  0.0   1.2   0:05.58 com.vivo.safecenter
  6629 u0_a103      20   0 6.0G 113M  96M S  0.0   1.5   0:20.22 com.iqoo.secure:remote
  6341 u0_a83       20   0 5.9G 243M 202M S  0.0   3.2   0:29.34 com.sohu.inputmethod.sogou.vivo
  6089 radio        20   0 5.4G 103M  92M S  0.0   1.3   0:02.95 com.vivo.devicereg
  5626 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  5385 u0_a71       16  -4 7.6G 181M 164M S  0.0   2.4   0:24.13 com.vivo.browser
  4986 u0_a174      20   0 6.0G 156M 134M S  0.0   2.0   0:36.32 com.google.android.gms
  4829 u0_a174      20   0 5.2G  88M  77M S  0.0   1.1   0:05.75 com.google.process.gservices
  4715 u0_a72       20   0 5.4G 104M  86M S  0.0   1.3   0:07.95 com.amap.android.location
  4634 system       20   0 5.7G 109M  92M S  0.0   1.4   0:06.66 com.vivo.connbase
  4604 nfc          20   0 5.6G 153M 138M S  0.0   2.0   0:03.57 com.android.nfc
  4564 u0_a0        20   0 5.4G 110M  97M S  0.0   1.4   0:10.48 com.android.providers.media.module
  4409 system       20   0 2.0G 3.1M 2.5M S  0.0   0.0   0:00.12 batterywarning
  4403 root         20   0 2.0G 4.5M 3.7M S  0.0   0.0   0:00.12 atcid_vendor -socket
  4255 u0_a100      20   0 5.6G 106M  95M S  0.0   1.4   0:02.36 com.vivo.magazine
  4216 radio        20   0 5.1G  69M  65M S  0.0   0.9   0:00.12 com.volte.config
  4138 radio        20   0 5.4G  88M  81M S  0.0   1.1   0:01.01 com.mediatek.ims
  4113 u0_a174      20   0 5.8G 153M 126M S  0.0   2.0   0:22.20 com.google.android.gms.persistent
  4051 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  4029 u0_a141      20   0 5.6G  96M  86M S  0.0   1.2   0:04.16 com.bbk.updater
  3701 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  3592 u0_a141      20   0 5.1G  90M  84M S  0.0   1.2   0:00.70 com.bbk.updater:remote
  3485 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  3413 system       20   0 5.1G  79M  71M S  0.0   1.0   0:00.19 com.vivo.doubleinstance
  3193 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [workqueue_task]
  3192 root         20   0    0    0    0 S  0.0   0.0   0:00.13 [bt_tx_ps]
  3189 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [dpidle_task]
  3102 system       20   0 5.3G 100M  87M S  0.0   1.3   0:01.30 com.vivo.gamecube:daemon
  3059 u0_a187      20   0 5.1G 116M 107M S  0.0   1.5   0:02.07 android.ext.services
  2984 system       20   0 5.1G  77M  70M S  0.0   1.0   0:00.22 com.vivo.smartunlock
  2952 system       20   0 5.8G  97M  84M S  0.0   1.2   0:34.38 com.vivo.sps:rms
  2878 radio        20   0 6.3G 127M 108M S  0.0   1.6   0:50.11 com.android.phone
  2835 system       20   0 5.4G  98M  84M S  0.0   1.3   0:04.09 com.vivo.gamewatch
  2800 system       20   0 6.0G 153M 135M S  0.0   2.0   0:10.72 com.vivo.upslide
  2772 secure_element 20 0 5.0G  67M  63M S  0.0   0.8   0:00.10 com.android.se
  2735 system       20   0 5.3G 128M 111M S  0.0   1.7   0:02.18 com.vivo.globalanimation
  2704 system       20   0 6.0G 119M 103M S  0.0   1.5   0:14.95 com.vivo.daemonService
  2659 system       20   0 6.3G 145M 109M S  0.0   1.9   2:08.43 com.vivo.aiengine
  2625 u0_a155      20   0 5.7G 114M  96M S  0.0   1.5   0:12.61 com.vivo.pushservice
  2593 system       20   0 5.4G  93M  81M S  0.0   1.2   0:02.52 com.vivo.epm
  2475 system       20   0 5.6G 117M  97M S  0.0   1.5   0:07.67 com.vivo.smartmultiwindow
  2474 root          0 -20    0    0    0 I  0.0   0.0   0:00.00 [kbase_event]
  2434 system       20   0 5.0G  84M  76M S  0.0   1.1   0:01.81 com.vivo.fingerprintui:fingerprintui_public
  2390 system       20   0 5.7G 128M 101M S  0.0   1.7   0:34.29 com.vivo.pem
  2313 webview_zygote 20 0 1.8G  31M  29M S  0.0   0.4   0:00.17 webview_zygote
  2294 u0_a194      20   0 5.6G 148M 132M S  0.0   1.9   0:03.86 com.vivo.livewallpaper.ocean
  2240 system       20   0 5.3G  97M  85M S  0.0   1.2   0:01.72 com.vivo.vms
